transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
2000782,1000129,3000020,2024-05-10 11:13:47.760722,Austin Almond Biscotti,1,3,3,mastercard,2225090444953620
2000786,1000035,3000020,2024-05-16 08:54:41.134732,Outback Oatmeal,1,3,3,amex,373580588472894
2002928,1000248,3000039,2024-05-17 11:25:27.750688,Orchard Oasis,1,3,3,visa,4760749322976824
2003118,1000151,3000039,2024-05-04 06:37:06.582489,Outback Oatmeal,1,3,3,visa,4417960024574661
2003202,1000098,3000039,2024-05-09 13:54:40.448339,Outback Oatmeal,1,3,3,mastercard,2247813557672883
2003251,1000109,3000039,2024-05-13 08:11:05.895858,Golden Gate Ginger,1,3,3,amex,345788905368274
2003305,1000090,3000039,2024-05-14 10:10:45.436814,Pearly Pies,1,3,3,mastercard,2720795007586613
2001261,1000188,3000039,2024-05-13 19:16:19.934497,Tokyo Tidbits,1,3,3,visa,4811432178876591
2001318,1000160,3000039,2024-05-02 20:56:01.167170,Golden Gate Ginger,1,3,3,amex,370086210211869
2001399,1000178,3000039,2024-05-17 01:00:14.256891,Golden Gate Ginger,1,3,3,visa,4223503125885919
2001487,1000047,3000039,2024-05-17 08:45:15.643330,Outback Oatmeal,1,3,3,visa,4469609075292007
2001588,1000009,3000039,2024-05-17 08:48:21.874469,Outback Oatmeal,1,3,3,mastercard,5281298629503219
2001628,1000199,3000039,2024-05-04 17:40:37.454027,Outback Oatmeal,1,3,3,visa,4876994539835360
2001650,1000128,3000039,2024-05-03 14:27:27.653053,Orchard Oasis,1,3,3,visa,4405345108691033
2001666,1000229,3000039,2024-05-17 08:59:33.526783,Outback Oatmeal,1,3,3,mastercard,2228071528916771
2001710,1000253,3000039,2024-05-14 09:42:15.740502,Golden Gate Ginger,1,3,3,mastercard,5349101250409658
2001750,1000114,3000039,2024-05-17 10:14:10.123372,Pearly Pies,1,3,3,visa,4561832910352441
2001850,1000041,3000039,2024-05-06 19:00:36.137017,Tokyo Tidbits,1,3,3,amex,373578091658975
2001956,1000052,3000039,2024-05-08 05:10:37.719648,Tokyo Tidbits,1,3,3,amex,378139226692606
2001980,1000039,3000039,2024-05-16 13:51:37.493741,Outback Oatmeal,1,3,3,amex,340289148473729
2002035,1000157,3000039,2024-05-11 18:16:08.017193,Austin Almond Biscotti,1,3,3,visa,4317576521299353
2002044,1000061,3000039,2024-05-12 01:04:41.102838,Tokyo Tidbits,1,3,3,amex,371385817019496
2002066,1000021,3000039,2024-05-02 21:39:00.166795,Tokyo Tidbits,1,3,3,amex,378015804108340
2002072,1000297,3000039,2024-05-04 14:09:28.850549,Pearly Pies,1,3,3,amex,375931957637542
2000010,1000258,3000039,2024-05-14 08:41:50.016115,Outback Oatmeal,1,3,3,visa,4588919242475971
2000139,1000246,3000039,2024-05-08 08:49:08.598062,Outback Oatmeal,1,3,3,amex,378235615169824
2000162,1000216,3000039,2024-05-13 01:58:04.995918,Tokyo Tidbits,1,3,3,mastercard,2720329686932045
2000196,1000109,3000039,2024-05-10 05:13:13.568532,Tokyo Tidbits,1,3,3,amex,344651262601177
2000206,1000046,3000039,2024-05-11 16:57:02.536381,Golden Gate Ginger,1,3,3,visa,4602852840572620
2000244,1000246,3000039,2024-05-10 23:51:42.887872,Golden Gate Ginger,1,3,3,mastercard,5120774477952877
2000317,1000194,3000039,2024-05-15 04:26:48.607362,Pearly Pies,1,3,3,visa,4526558864014612
2000331,1000058,3000039,2024-05-15 22:04:32.969308,Orchard Oasis,1,3,3,amex,345519923700762
2000361,1000052,3000039,2024-05-13 07:11:31.734904,Austin Almond Biscotti,1,3,3,visa,4398674750593000
2000402,1000076,3000039,2024-05-10 08:08:47.210880,Golden Gate Ginger,1,3,3,visa,4201348986995779
2000841,1000219,3000039,2024-05-11 02:12:09.625340,Orchard Oasis,1,3,3,mastercard,2290273166419984
2000853,1000047,3000039,2024-05-09 15:31:33.703110,Orchard Oasis,1,3,3,amex,379333640014559
2000883,1000169,3000039,2024-05-01 00:16:39.171817,Outback Oatmeal,1,3,3,visa,4635281063029483
2000939,1000212,3000039,2024-05-10 05:41:29.526394,Orchard Oasis,1,3,3,visa,4118636477890919
2000980,1000109,3000039,2024-05-12 10:02:03.819762,Outback Oatmeal,1,3,3,amex,376416797893793
2000993,1000066,3000039,2024-05-14 04:51:08.380739,Golden Gate Ginger,1,3,3,visa,4134383307311663
2001048,1000094,3000039,2024-05-17 04:57:02.781006,Austin Almond Biscotti,1,3,3,amex,340844124016692
2001110,1000091,3000039,2024-05-04 06:49:56.879950,Pearly Pies,1,3,3,mastercard,2720974354855646
2001117,1000186,3000039,2024-05-05 19:40:19.861717,Outback Oatmeal,1,3,3,visa,4542684229084213
2001193,1000094,3000039,2024-05-03 04:35:44.344652,Orchard Oasis,1,3,3,visa,4720597621376611
2002133,1000173,3000039,2024-05-07 11:35:47.135736,Tokyo Tidbits,1,3,3,amex,348138978617925
2002184,1000197,3000039,2024-05-01 05:02:29.198659,Orchard Oasis,1,3,3,mastercard,2234979207339846
2002225,1000216,3000039,2024-05-16 15:19:21.748002,Tokyo Tidbits,1,3,3,amex,345289061719210
2002251,1000138,3000039,2024-05-15 11:01:34.534131,Tokyo Tidbits,1,3,3,amex,373635393191186
2002380,1000211,3000039,2024-05-03 03:59:59.738932,Pearly Pies,1,3,3,visa,4966744066043016
2002399,1000133,3000039,2024-05-16 17:12:24.248669,Pearly Pies,1,3,3,amex,346881236377137
2002418,1000269,3000039,2024-05-09 05:02:41.054259,Outback Oatmeal,1,3,3,mastercard,5150871867801269
2002447,1000280,3000039,2024-05-04 14:52:49.473287,Outback Oatmeal,1,3,3,visa,4376798396076389
2002506,1000224,3000039,2024-05-11 11:04:38.303176,Austin Almond Biscotti,1,3,3,amex,348070656886169
2002560,1000056,3000039,2024-05-06 21:43:15.231635,Orchard Oasis,1,3,3,mastercard,2285408598420831
2002610,1000061,3000039,2024-05-02 14:45:08.961695,Outback Oatmeal,1,3,3,visa,4746000439508699
2002740,1000163,3000039,2024-05-15 10:13:43.187418,Golden Gate Ginger,1,3,3,mastercard,2378213446588369
2002767,1000070,3000039,2024-05-14 12:28:07.643858,Austin Almond Biscotti,1,3,3,mastercard,2597981580442693
2002898,1000020,3000039,2024-05-16 08:58:37.344098,Tokyo Tidbits,1,3,3,mastercard,2234142262648292
2000498,1000187,3000039,2024-05-12 03:14:11.525376,Outback Oatmeal,1,3,3,visa,4570938652516983
2000507,1000076,3000039,2024-05-09 13:03:06.252707,Pearly Pies,1,3,3,visa,4992974217979754
2000510,1000151,3000039,2024-05-16 08:17:36.912521,Outback Oatmeal,1,3,3,amex,372653040694768
2000528,1000083,3000039,2024-05-15 05:46:52.880137,Orchard Oasis,1,3,3,mastercard,2223613697504022
2000607,1000290,3000039,2024-05-17 01:44:31.115786,Pearly Pies,1,3,3,amex,378735178292392
2000705,1000142,3000039,2024-05-11 09:57:44.000234,Golden Gate Ginger,1,3,3,visa,4547828000260204
2000710,1000248,3000039,2024-05-15 23:29:00.123042,Tokyo Tidbits,1,3,3,mastercard,5426386816285942
2000751,1000080,3000039,2024-05-15 20:44:54.389775,Pearly Pies,1,3,3,mastercard,5456325478662496
2000811,1000143,3000039,2024-05-07 09:00:28.050323,Tokyo Tidbits,1,3,3,amex,373578812949745
2002976,1000173,3000021,2024-05-16 11:09:07.989540,Austin Almond Biscotti,6,3,18,mastercard,2256464750055597
2003008,1000089,3000021,2024-05-09 23:44:56.694280,Tokyo Tidbits,8,3,24,mastercard,2321325559842751
2003011,1000173,3000021,2024-05-05 12:47:57.814519,Tokyo Tidbits,20,3,60,amex,376564255786130
2003070,1000169,3000021,2024-05-10 02:12:49.723491,Austin Almond Biscotti,18,3,54,amex,375111221804539
2003092,1000252,3000021,2024-05-07 00:23:51.698544,Outback Oatmeal,8,3,24,amex,348922359140676
2003129,1000263,3000021,2024-05-12 18:50:46.535128,Austin Almond Biscotti,18,3,54,visa,4620522677410099
2003138,1000293,3000021,2024-05-01 05:57:23.219080,Austin Almond Biscotti,8,3,24,amex,343404699461026
2003146,1000022,3000021,2024-05-09 00:07:18.283136,Outback Oatmeal,20,3,60,visa,4947139988198523
2003198,1000262,3000021,2024-05-13 21:17:00.457621,Tokyo Tidbits,14,3,42,amex,377624611298664
2003303,1000233,3000021,2024-05-04 23:36:35.370955,Austin Almond Biscotti,18,3,54,mastercard,2717013130508057
2001272,1000077,3000021,2024-05-02 20:29:15.822349,Austin Almond Biscotti,16,3,48,amex,347869973414618
2001322,1000118,3000021,2024-05-16 02:43:17.285187,Pearly Pies,10,3,30,mastercard,2232877465037312
2001392,1000075,3000021,2024-05-14 07:48:26.265496,Pearly Pies,14,3,42,visa,4260710166208943
2001429,1000051,3000021,2024-05-05 19:57:04.275073,Tokyo Tidbits,14,3,42,visa,4917887775845708
2001469,1000057,3000021,2024-05-10 01:32:36.395771,Pearly Pies,18,3,54,visa,4552666432478982
2001548,1000250,3000021,2024-05-17 09:53:50.400997,Tokyo Tidbits,18,3,54,amex,343923111970140
2001558,1000132,3000021,2024-05-15 21:11:11.131948,Austin Almond Biscotti,16,3,48,amex,373312659644700
2001579,1000066,3000021,2024-05-14 15:24:11.274417,Golden Gate Ginger,12,3,36,visa,4724045251182152
2001702,1000236,3000021,2024-05-04 03:54:56.384592,Outback Oatmeal,12,3,36,mastercard,2292571894942872
2001707,1000069,3000021,2024-05-07 10:22:51.032389,Outback Oatmeal,12,3,36,amex,379419175600399
2001720,1000294,3000021,2024-05-04 01:12:17.639883,Austin Almond Biscotti,14,3,42,visa,4091265650210959
2001764,1000007,3000021,2024-05-12 04:55:50.181971,Tokyo Tidbits,18,3,54,mastercard,2720435868727820
2001832,1000159,3000021,2024-05-01 16:27:16.434943,Pearly Pies,16,3,48,visa,4973785125046814
2001904,1000001,3000021,2024-05-16 11:27:15.640253,Outback Oatmeal,14,3,42,visa,4074940734993587
2001998,1000131,3000021,2024-05-14 22:05:02.574032,Austin Almond Biscotti,2,3,6,mastercard,2294299094328753
2000067,1000141,3000021,2024-05-01 00:28:26.675566,Orchard Oasis,16,3,48,visa,4464698114623087
2000083,1000230,3000021,2024-05-09 04:18:18.435543,Tokyo Tidbits,14,3,42,visa,4333818107775194
2000170,1000156,3000021,2024-05-07 03:42:34.238680,Tokyo Tidbits,18,3,54,visa,4161333579801004
2000214,1000214,3000021,2024-05-16 19:49:58.963124,Orchard Oasis,16,3,48,amex,373114400691430
2000286,1000162,3000021,2024-05-07 02:21:57.735493,Orchard Oasis,2,3,6,mastercard,2224154885280694
2000371,1000284,3000021,2024-05-01 20:56:50.862544,Orchard Oasis,20,3,60,mastercard,2552742162997998
2000415,1000212,3000021,2024-05-13 09:47:45.096154,Outback Oatmeal,16,3,48,amex,372412504390136
2000847,1000252,3000021,2024-05-03 12:02:49.444785,Outback Oatmeal,12,3,36,mastercard,2370152196666421
2000894,1000295,3000021,2024-05-14 10:01:29.562114,Austin Almond Biscotti,4,3,12,mastercard,2282464302939833
2000961,1000183,3000021,2024-05-09 02:09:45.314821,Tokyo Tidbits,14,3,42,visa,4437930419102549
2000963,1000139,3000021,2024-05-13 14:25:14.780744,Austin Almond Biscotti,16,3,48,visa,4746136309223090
2001018,1000106,3000021,2024-05-07 13:02:37.138412,Outback Oatmeal,12,3,36,mastercard,2293196070842560
2001023,1000164,3000021,2024-05-04 20:19:12.442869,Outback Oatmeal,6,3,18,amex,379840676537675
2001060,1000209,3000021,2024-05-14 14:52:03.636519,Orchard Oasis,16,3,48,visa,4888944094760806
2001125,1000247,3000021,2024-05-01 08:05:52.432336,Golden Gate Ginger,20,3,60,mastercard,2259155494991538
2001158,1000242,3000021,2024-05-13 09:36:12.765244,Tokyo Tidbits,4,3,12,mastercard,5365414516437978
2001174,1000066,3000021,2024-05-06 13:16:53.392895,Pearly Pies,14,3,42,amex,346554989958227
2002172,1000208,3000021,2024-05-08 10:55:16.125955,Outback Oatmeal,18,3,54,mastercard,2648489267440757
2002186,1000162,3000021,2024-05-06 06:08:04.022880,Pearly Pies,18,3,54,mastercard,2720942289138255
2002221,1000067,3000021,2024-05-12 13:58:57.301292,Pearly Pies,16,3,48,mastercard,2226481233880141
2002263,1000186,3000021,2024-05-11 12:57:47.183038,Orchard Oasis,20,3,60,amex,374236805496039
2002267,1000142,3000021,2024-05-07 12:05:08.606097,Austin Almond Biscotti,8,3,24,mastercard,5295969717531940
2002289,1000030,3000021,2024-05-01 10:56:18.216222,Pearly Pies,10,3,30,mastercard,2239716708084033
2002316,1000294,3000021,2024-05-14 08:28:31.693161,Tokyo Tidbits,10,3,30,amex,374303816036699
2002457,1000201,3000021,2024-05-11 05:28:46.331086,Outback Oatmeal,18,3,54,mastercard,2719564938664896
2002461,1000296,3000021,2024-05-08 14:10:01.008897,Tokyo Tidbits,12,3,36,amex,379538559430006
2002466,1000056,3000021,2024-05-09 05:54:39.580173,Tokyo Tidbits,2,3,6,mastercard,2590418693212033
2002777,1000210,3000021,2024-05-11 10:46:25.718673,Tokyo Tidbits,4,3,12,amex,375742470871371
2002792,1000178,3000021,2024-05-07 01:30:16.443712,Pearly Pies,14,3,42,mastercard,5124507138855139
2002837,1000095,3000021,2024-05-10 00:10:26.265134,Tokyo Tidbits,14,3,42,mastercard,2538851274873283
2002840,1000033,3000021,2024-05-17 11:21:41.883890,Golden Gate Ginger,18,3,54,visa,4247769516167942
2002843,1000299,3000021,2024-05-10 02:44:21.575531,Golden Gate Ginger,12,3,36,mastercard,2282536099509620
2002850,1000212,3000021,2024-05-01 13:34:37.198702,Pearly Pies,6,3,18,amex,341748509245462
2000417,1000008,3000021,2024-05-16 17:19:52.515819,Orchard Oasis,4,3,12,amex,372510416515060
2000420,1000092,3000021,2024-05-02 23:25:10.035597,Tokyo Tidbits,16,3,48,mastercard,5466693862097977
2000636,1000063,3000021,2024-05-16 04:43:49.686704,Orchard Oasis,12,3,36,amex,346451425368030
2000729,1000173,3000021,2024-05-03 15:29:43.919998,Tokyo Tidbits,10,3,30,amex,346364184373853
2000730,1000010,3000021,2024-05-07 02:34:19.280247,Tokyo Tidbits,16,3,48,visa,4938747150373939
2000764,1000111,3000021,2024-05-01 15:30:35.379209,Tokyo Tidbits,16,3,48,visa,4918322465690684
2002919,1000043,3000002,2024-05-04 09:39:00.162332,Orchard Oasis,4,3,12,mastercard,5154050703379048
2002933,1000291,3000002,2024-05-11 18:30:12.746602,Tokyo Tidbits,16,3,48,visa,4465156763639317
2002999,1000231,3000002,2024-05-11 06:17:21.129682,Orchard Oasis,2,3,6,amex,378777256381283
2003172,1000167,3000002,2024-05-15 08:44:29.202137,Outback Oatmeal,14,3,42,visa,4207693691096452
2003217,1000098,3000002,2024-05-11 20:05:39.684235,Outback Oatmeal,4,3,12,mastercard,2298865226672056
2003231,1000019,3000002,2024-05-03 00:40:26.035319,Tokyo Tidbits,16,3,48,visa,4238441713592659
2001285,1000044,3000002,2024-05-05 16:42:12.577445,Golden Gate Ginger,16,3,48,amex,374505650801042
2001295,1000161,3000002,2024-05-11 08:21:32.715690,Golden Gate Ginger,16,3,48,mastercard,2637655572135240
2001421,1000004,3000002,2024-05-01 16:31:37.803459,Pearly Pies,16,3,48,visa,4148990404589126
2001453,1000146,3000002,2024-05-02 14:14:17.690858,Golden Gate Ginger,10,3,30,mastercard,2499852066770239
2001466,1000136,3000002,2024-05-14 05:51:50.691162,Austin Almond Biscotti,16,3,48,mastercard,2278314833931385
2001468,1000120,3000002,2024-05-02 08:00:12.029531,Tokyo Tidbits,2,3,6,mastercard,2239738988592097
2001554,1000274,3000002,2024-05-17 04:47:03.338616,Tokyo Tidbits,10,3,30,visa,4429589505627809
2001596,1000136,3000002,2024-05-12 21:27:54.007937,Outback Oatmeal,14,3,42,amex,377390535708531
2001652,1000054,3000002,2024-05-09 16:27:53.034503,Austin Almond Biscotti,20,3,60,visa,4859400064015783
2001685,1000206,3000002,2024-05-10 12:13:09.484674,Tokyo Tidbits,8,3,24,amex,376770181872296
2001711,1000129,3000002,2024-05-16 10:08:36.787079,Austin Almond Biscotti,12,3,36,visa,4546420494761664
2001737,1000030,3000002,2024-05-06 12:08:53.256387,Tokyo Tidbits,2,3,6,visa,4415612920079392
2001774,1000137,3000002,2024-05-07 14:50:06.722433,Tokyo Tidbits,16,3,48,mastercard,2227429142849110
2001803,1000034,3000002,2024-05-13 11:07:58.062965,Golden Gate Ginger,6,3,18,mastercard,2391622285930305
2001846,1000127,3000002,2024-05-13 21:25:13.294780,Orchard Oasis,14,3,42,visa,4518307130990837
2001884,1000275,3000002,2024-05-04 14:44:03.520095,Orchard Oasis,4,3,12,visa,4631004979235810
2001887,1000203,3000002,2024-05-14 10:52:50.056565,Outback Oatmeal,12,3,36,mastercard,2248548690348384
2001969,1000247,3000002,2024-05-15 15:19:19.800404,Pearly Pies,18,3,54,mastercard,2241930487065073
2002054,1000026,3000002,2024-05-17 04:38:19.665440,Austin Almond Biscotti,16,3,48,amex,344301659921453
2002058,1000228,3000002,2024-05-12 23:20:13.194425,Austin Almond Biscotti,6,3,18,amex,376683088582712
2000030,1000271,3000002,2024-05-13 05:39:59.716129,Pearly Pies,14,3,42,amex,343134400216068
2000059,1000205,3000002,2024-05-10 08:32:12.646928,Orchard Oasis,4,3,12,amex,341857674240586
2000060,1000027,3000002,2024-05-01 05:23:32.357591,Outback Oatmeal,10,3,30,mastercard,2440517540754741
2000187,1000158,3000002,2024-05-07 16:53:19.166335,Austin Almond Biscotti,20,3,60,amex,344225307518785
2000208,1000162,3000002,2024-05-14 11:50:44.957011,Golden Gate Ginger,14,3,42,amex,372024767632698
2000272,1000197,3000002,2024-05-14 08:28:25.360873,Orchard Oasis,2,3,6,visa,4097144497544694
2000273,1000007,3000002,2024-05-12 18:39:27.073269,Pearly Pies,10,3,30,visa,4885964310328470
2000294,1000295,3000002,2024-05-14 16:48:32.060961,Pearly Pies,12,3,36,mastercard,2330891419496160
2000320,1000152,3000002,2024-05-02 09:34:57.144380,Outback Oatmeal,12,3,36,visa,4426094572968452
2000343,1000223,3000002,2024-05-12 11:42:56.597180,Golden Gate Ginger,4,3,12,mastercard,2267407068878082
2000384,1000270,3000002,2024-05-12 19:41:48.476860,Outback Oatmeal,6,3,18,amex,375681657684316
2000395,1000117,3000002,2024-05-08 03:25:52.158763,Austin Almond Biscotti,4,3,12,mastercard,2230607087484317
2000411,1000290,3000002,2024-05-15 20:13:16.056136,Tokyo Tidbits,20,3,60,visa,4470723515697258
2000891,1000201,3000002,2024-05-13 19:54:16.251289,Orchard Oasis,16,3,48,visa,4085175075517276
2000901,1000194,3000002,2024-05-06 01:09:44.928486,Outback Oatmeal,4,3,12,mastercard,2719952273971093
2000911,1000129,3000002,2024-05-10 19:18:03.857219,Austin Almond Biscotti,8,3,24,mastercard,2720067326832833
2001047,1000092,3000002,2024-05-01 22:22:37.483594,Outback Oatmeal,10,3,30,visa,4077423534873686
2001088,1000182,3000002,2024-05-10 21:10:04.770142,Outback Oatmeal,2,3,6,visa,4955344433470118
2001224,1000028,3000002,2024-05-08 17:48:50.990085,Golden Gate Ginger,10,3,30,visa,4126078707393721
2001246,1000142,3000002,2024-05-10 10:53:42.689634,Tokyo Tidbits,20,3,60,mastercard,5224992391913990
2002084,1000195,3000002,2024-05-16 12:36:59.930723,Outback Oatmeal,10,3,30,mastercard,2278825933375280
2002090,1000136,3000002,2024-05-13 00:33:22.484830,Tokyo Tidbits,14,3,42,visa,4224564433757264
2002178,1000193,3000002,2024-05-04 23:27:44.296895,Orchard Oasis,12,3,36,mastercard,2245628860241909
2002179,1000268,3000002,2024-05-14 15:57:34.310514,Austin Almond Biscotti,12,3,36,mastercard,2280187953159011
2002188,1000298,3000002,2024-05-07 01:41:59.817966,Orchard Oasis,18,3,54,mastercard,5533705408040649
2002265,1000297,3000002,2024-05-04 14:30:12.471466,Orchard Oasis,12,3,36,amex,376579286574131
2002280,1000205,3000002,2024-05-15 21:18:55.268793,Pearly Pies,14,3,42,mastercard,5102579971123277
2002319,1000228,3000002,2024-05-17 01:25:47.180574,Austin Almond Biscotti,4,3,12,visa,4873103708896194
2002344,1000145,3000002,2024-05-02 06:44:46.551133,Orchard Oasis,16,3,48,visa,4852115924472852
2002360,1000291,3000002,2024-05-10 18:43:18.657782,Golden Gate Ginger,20,3,60,mastercard,2719401825042318
2002425,1000277,3000002,2024-05-01 17:56:19.327209,Golden Gate Ginger,6,3,18,visa,4764963660981371
2002481,1000083,3000002,2024-05-09 12:45:11.336037,Austin Almond Biscotti,16,3,48,amex,371139705564836
2002510,1000216,3000002,2024-05-10 23:31:46.291982,Tokyo Tidbits,14,3,42,visa,4225037541105287
2002538,1000095,3000002,2024-05-08 22:47:43.817780,Outback Oatmeal,4,3,12,amex,371928050146730
2002548,1000178,3000002,2024-05-11 04:06:17.079700,Pearly Pies,12,3,36,visa,4520438839207193
2002590,1000060,3000002,2024-05-08 11:37:20.011020,Golden Gate Ginger,2,3,6,visa,4583755198699221
2002591,1000101,3000002,2024-05-08 17:37:40.334697,Golden Gate Ginger,8,3,24,mastercard,2257410463686326
2002597,1000018,3000002,2024-05-04 02:29:19.727942,Pearly Pies,6,3,18,amex,376842708733861
2002621,1000273,3000002,2024-05-09 01:12:45.516601,Austin Almond Biscotti,18,3,54,mastercard,2228403336009582
2002647,1000033,3000002,2024-05-08 11:19:25.730968,Austin Almond Biscotti,10,3,30,visa,4223983603037342
2002659,1000133,3000002,2024-05-06 17:30:10.827484,Orchard Oasis,6,3,18,visa,4105076701634210
2002709,1000071,3000002,2024-05-02 02:07:23.125794,Tokyo Tidbits,4,3,12,amex,344580240512240
2002737,1000263,3000002,2024-05-16 04:37:58.595618,Austin Almond Biscotti,12,3,36,visa,4558907349580278
2002793,1000177,3000002,2024-05-17 01:41:50.048544,Outback Oatmeal,12,3,36,mastercard,5486475588232799
2002823,1000235,3000002,2024-05-10 20:44:49.264231,Austin Almond Biscotti,12,3,36,mastercard,2716433859326864
2002860,1000254,3000002,2024-05-15 03:37:16.317656,Orchard Oasis,20,3,60,mastercard,5380414529204697
2002870,1000195,3000002,2024-05-01 07:37:15.783638,Tokyo Tidbits,16,3,48,amex,379696461454702
2002908,1000065,3000002,2024-05-11 15:42:10.119493,Outback Oatmeal,8,3,24,amex,372246102613774
2000524,1000122,3000002,2024-05-04 21:51:32.636386,Tokyo Tidbits,20,3,60,amex,345473608619493
2000815,1000185,3000002,2024-05-16 19:31:38.672055,Golden Gate Ginger,4,3,12,amex,347654553440203
2002917,1000076,3000000,2024-05-08 17:05:25.266378,Austin Almond Biscotti,6,3,18,visa,4876919202074088
2002956,1000010,3000000,2024-05-13 03:30:38.365735,Outback Oatmeal,14,3,42,mastercard,5360494918428358
2002968,1000181,3000000,2024-05-05 13:12:23.495918,Tokyo Tidbits,4,3,12,amex,345238187283734
2002979,1000271,3000000,2024-05-06 06:03:00.175840,Tokyo Tidbits,6,3,18,mastercard,2278641632795409
2003009,1000194,3000000,2024-05-09 22:11:28.218001,Austin Almond Biscotti,16,3,48,amex,349121508929191
2003012,1000186,3000000,2024-05-02 21:04:19.595115,Tokyo Tidbits,10,3,30,mastercard,2311860853221122
2003026,1000076,3000000,2024-05-05 21:22:13.451612,Golden Gate Ginger,16,3,48,mastercard,2720155012307911
2003079,1000082,3000000,2024-05-03 15:16:10.035168,Outback Oatmeal,14,3,42,mastercard,5420059615311674
2003109,1000231,3000000,2024-05-15 21:30:07.436520,Outback Oatmeal,2,3,6,mastercard,2535457232143729
2003184,1000197,3000000,2024-05-02 04:48:06.344348,Golden Gate Ginger,16,3,48,visa,4745952846461618
2003199,1000078,3000000,2024-05-13 07:28:46.910879,Austin Almond Biscotti,16,3,48,mastercard,2286451558196123
2003264,1000099,3000000,2024-05-13 04:01:52.577661,Pearly Pies,6,3,18,visa,4320805371832905
2003266,1000227,3000000,2024-05-11 20:00:30.841341,Tokyo Tidbits,2,3,6,amex,344383027918684
2003269,1000263,3000000,2024-05-10 23:53:19.941158,Golden Gate Ginger,10,3,30,visa,4973745637572582
2003278,1000064,3000000,2024-05-16 15:41:51.942122,Tokyo Tidbits,16,3,48,amex,345962495006012
2001289,1000022,3000000,2024-05-13 06:31:39.278913,Pearly Pies,16,3,48,visa,4735154028947256
2001310,1000132,3000000,2024-05-09 20:11:16.998557,Tokyo Tidbits,10,3,30,visa,4532332010947378
2001390,1000050,3000000,2024-05-08 20:03:17.117520,Golden Gate Ginger,18,3,54,visa,4750362921450340
2001521,1000006,3000000,2024-05-03 10:25:34.672126,Tokyo Tidbits,20,3,60,mastercard,2258372562812451
2001580,1000298,3000000,2024-05-17 07:36:31.729964,Outback Oatmeal,16,3,48,amex,371800695414841
2001615,1000254,3000000,2024-05-12 00:14:21.405051,Golden Gate Ginger,20,3,60,amex,373387151178647
2001622,1000225,3000000,2024-05-06 23:37:43.522525,Austin Almond Biscotti,10,3,30,mastercard,5256392784798226
2001625,1000122,3000000,2024-05-05 00:39:16.271679,Outback Oatmeal,16,3,48,mastercard,2260607232244692
2001645,1000206,3000000,2024-05-03 04:22:07.508494,Golden Gate Ginger,20,3,60,mastercard,2719058054203746
2001663,1000157,3000000,2024-05-13 20:09:15.500179,Tokyo Tidbits,6,3,18,amex,375326815625971
2001668,1000041,3000000,2024-05-17 04:41:43.472834,Tokyo Tidbits,4,3,12,visa,4251664326076008
2001714,1000089,3000000,2024-05-09 22:58:43.217906,Outback Oatmeal,20,3,60,amex,348689316140020
2001715,1000178,3000000,2024-05-03 12:42:06.034546,Outback Oatmeal,12,3,36,visa,4652275213666044
2001780,1000092,3000000,2024-05-13 22:28:34.500380,Austin Almond Biscotti,14,3,42,amex,346122143620511
2001838,1000240,3000000,2024-05-15 10:24:00.584008,Austin Almond Biscotti,20,3,60,amex,379208966371280
2001886,1000086,3000000,2024-05-04 16:00:12.810222,Tokyo Tidbits,6,3,18,visa,4292016528953206
2001929,1000267,3000000,2024-05-08 13:01:24.468539,Orchard Oasis,6,3,18,visa,4639859908374598
2001959,1000266,3000000,2024-05-13 21:04:33.765517,Pearly Pies,6,3,18,amex,372401497187757
2001964,1000168,3000000,2024-05-08 12:29:17.496314,Outback Oatmeal,14,3,42,amex,340818366575904
2001989,1000005,3000000,2024-05-07 03:54:21.822784,Outback Oatmeal,4,3,12,mastercard,5574244608074190
2002034,1000039,3000000,2024-05-09 07:36:56.134414,Pearly Pies,10,3,30,visa,4969291100725056
2000070,1000052,3000000,2024-05-02 16:01:30.511539,Orchard Oasis,2,3,6,visa,4647197895414816
2000195,1000220,3000000,2024-05-04 00:10:31.003324,Orchard Oasis,10,3,30,mastercard,2234204767926613
2000218,1000251,3000000,2024-05-08 00:33:16.314498,Pearly Pies,18,3,54,visa,4028466492664159
2000225,1000298,3000000,2024-05-14 19:57:08.750173,Tokyo Tidbits,14,3,42,amex,375969524500215
2000234,1000082,3000000,2024-05-12 04:53:14.711008,Tokyo Tidbits,16,3,48,mastercard,2476110888299458
2000262,1000185,3000000,2024-05-12 22:00:22.943992,Austin Almond Biscotti,6,3,18,amex,370585167292731
2000297,1000010,3000000,2024-05-12 15:35:19.171231,Golden Gate Ginger,10,3,30,mastercard,2673343755153943
2000306,1000078,3000000,2024-05-13 14:07:39.643444,Golden Gate Ginger,2,3,6,mastercard,2245485253965317
2000858,1000061,3000000,2024-05-03 02:01:16.473492,Orchard Oasis,8,3,24,mastercard,2501279538386467
2000866,1000118,3000000,2024-05-06 21:31:19.383698,Golden Gate Ginger,6,3,18,amex,342589716626246
2000905,1000097,3000000,2024-05-11 23:00:32.267968,Pearly Pies,20,3,60,amex,341263476671765
2000917,1000185,3000000,2024-05-12 02:45:48.415096,Orchard Oasis,8,3,24,mastercard,2268576179460102
